Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
9.8	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
9.8	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
9.8	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
9.8	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
9.8	sub-1	1	dev=local(1)	InInterests	351.667	12.0199	35	1.19629
9.8	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
9.8	sub-1	1	dev=local(1)	InNacks	0	0	0	0
9.8	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
9.8	sub-1	1	dev=local(1)	InData	0	0	0	0
9.8	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
9.8	leaf-1	0	dev[1]=net(0,1-5)	InInterests	358.067	12.2386	36	1.23047
9.8	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
9.8	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
9.8	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
9.8	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
9.8	leaf-1	0	dev[1]=net(0,1-5)	OutData	350	365.039	35	36.5039
9.8	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
9.8	leaf-1	1	dev=local(1)	OutInterests	358.067	12.2386	36	1.23047
9.8	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
9.8	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
9.8	leaf-1	1	dev=local(1)	InData	358.067	373.452	36	37.5469
9.8	leaf-1	1	dev=local(1)	OutData	0	0	0	0
9.8	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
9.8	acc-1	0	dev[5]=net(0,1-5)	OutInterests	351.667	12.0199	35	1.19629
9.8	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
9.8	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
9.8	acc-1	0	dev[5]=net(0,1-5)	InData	350	365.039	35	36.5039
9.8	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
9.8	acc-1	2	dev[5]=net(2,5-7)	InInterests	351.667	12.0199	35	1.19629
9.8	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
9.8	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
9.8	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
9.8	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
9.8	acc-1	2	dev[5]=net(2,5-7)	OutData	350	365.039	35	36.5039
9.8	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
9.8	root	0	dev[7]=net(0,5-7)	OutInterests	351.731	12.022	35	1.19629
9.8	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
9.8	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
9.8	root	0	dev[7]=net(0,5-7)	InData	350	365.039	35	36.5039
9.8	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
9.8	root	2	dev[7]=net(2,0-7)	InInterests	351.731	12.022	35	1.19629
9.8	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
9.8	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
9.8	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
9.8	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
9.8	root	2	dev[7]=net(2,0-7)	OutData	350	365.039	35	36.5039
9.9	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
9.9	sub-1	0	dev[0]=net(0,0-7)	OutInterests	358.333	12.2477	36	1.23047
9.9	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
9.9	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
9.9	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
9.9	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
9.9	sub-1	1	dev=local(1)	InInterests	358.333	12.2477	36	1.23047
9.9	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
9.9	sub-1	1	dev=local(1)	InNacks	0	0	0	0
9.9	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
9.9	sub-1	1	dev=local(1)	InData	0	0	0	0
9.9	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
9.9	leaf-1	0	dev[1]=net(0,1-5)	InInterests	351.613	12.018	35	1.19629
9.9	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
9.9	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
9.9	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
9.9	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
9.9	leaf-1	0	dev[1]=net(0,1-5)	OutData	350	365.039	35	36.5039
9.9	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
9.9	leaf-1	1	dev=local(1)	OutInterests	351.613	12.018	35	1.19629
9.9	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
9.9	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
9.9	leaf-1	1	dev=local(1)	InData	351.613	366.722	35	36.5039
9.9	leaf-1	1	dev=local(1)	OutData	0	0	0	0
9.9	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
9.9	acc-1	0	dev[5]=net(0,1-5)	OutInterests	350.333	11.9743	35	1.19629
9.9	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
9.9	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
9.9	acc-1	0	dev[5]=net(0,1-5)	InData	358	373.383	36	37.5469
9.9	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
9.9	acc-1	2	dev[5]=net(2,5-7)	InInterests	350.333	11.9743	35	1.19629
9.9	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
9.9	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
9.9	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
9.9	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
9.9	acc-1	2	dev[5]=net(2,5-7)	OutData	358	373.383	36	37.5469
9.9	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
9.9	root	0	dev[7]=net(0,5-7)	OutInterests	358.346	12.2482	36	1.23047
9.9	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
9.9	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
9.9	root	0	dev[7]=net(0,5-7)	InData	350	365.039	35	36.5039
9.9	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
9.9	root	2	dev[7]=net(2,0-7)	InInterests	358.346	12.2482	36	1.23047
9.9	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
9.9	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
9.9	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
9.9	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
9.9	root	2	dev[7]=net(2,0-7)	OutData	350	365.039	35	36.5039
10	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10	sub-1	0	dev[0]=net(0,0-7)	OutInterests	351.667	12.0199	35	1.19629
10	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
10	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10	sub-1	1	dev=local(1)	InInterests	351.667	12.0199	35	1.19629
10	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10	sub-1	1	dev=local(1)	InData	0	0	0	0
10	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
10	leaf-1	0	dev[1]=net(0,1-5)	InInterests	358.323	12.2474	36	1.23047
10	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10	leaf-1	0	dev[1]=net(0,1-5)	OutData	350	365.039	35	36.5039
10	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10	leaf-1	1	dev=local(1)	OutInterests	358.323	12.2474	36	1.23047
10	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10	leaf-1	1	dev=local(1)	InData	358.323	373.719	36	37.5469
10	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10	acc-1	0	dev[5]=net(0,1-5)	OutInterests	358.067	12.2386	36	1.23047
10	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10	acc-1	0	dev[5]=net(0,1-5)	InData	351.6	366.708	35	36.5039
10	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10	acc-1	2	dev[5]=net(2,5-7)	InInterests	358.067	12.2386	36	1.23047
10	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10	acc-1	2	dev[5]=net(2,5-7)	OutData	351.6	366.708	35	36.5039
10	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10	root	0	dev[7]=net(0,5-7)	OutInterests	351.669	12.0199	35	1.19629
10	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10	root	0	dev[7]=net(0,5-7)	InData	350	365.039	35	36.5039
10	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10	root	2	dev[7]=net(2,0-7)	InInterests	351.669	12.0199	35	1.19629
10	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10	root	2	dev[7]=net(2,0-7)	OutData	350	365.039	35	36.5039
10.1	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.1	sub-1	0	dev[0]=net(0,0-7)	OutInterests	350.333	11.9743	35	1.19629
10.1	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.1	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.1	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
10.1	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.1	sub-1	1	dev=local(1)	InInterests	350.333	11.9743	35	1.19629
10.1	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.1	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.1	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.1	sub-1	1	dev=local(1)	InData	0	0	0	0
10.1	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
10.1	leaf-1	0	dev[1]=net(0,1-5)	InInterests	351.665	12.0198	35	1.19629
10.1	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.1	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.1	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.1	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.1	leaf-1	0	dev[1]=net(0,1-5)	OutData	350	365.039	35	36.5039
10.1	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.1	leaf-1	1	dev=local(1)	OutInterests	351.665	12.0198	35	1.19629
10.1	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.1	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.1	leaf-1	1	dev=local(1)	InData	351.665	366.775	35	36.5039
10.1	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.1	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.1	acc-1	0	dev[5]=net(0,1-5)	OutInterests	351.613	12.018	35	1.19629
10.1	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10.1	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.1	acc-1	0	dev[5]=net(0,1-5)	InData	350.32	365.373	35	36.5039
10.1	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.1	acc-1	2	dev[5]=net(2,5-7)	InInterests	351.613	12.018	35	1.19629
10.1	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.1	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.1	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.1	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.1	acc-1	2	dev[5]=net(2,5-7)	OutData	350.32	365.373	35	36.5039
10.1	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.1	root	0	dev[7]=net(0,5-7)	OutInterests	350.334	11.9743	35	1.19629
10.1	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.1	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.1	root	0	dev[7]=net(0,5-7)	InData	358	373.383	36	37.5469
10.1	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.1	root	2	dev[7]=net(2,0-7)	InInterests	350.334	11.9743	35	1.19629
10.1	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.1	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.1	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.1	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.1	root	2	dev[7]=net(2,0-7)	OutData	358	373.383	36	37.5469
10.2	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.2	sub-1	0	dev[0]=net(0,0-7)	OutInterests	358.067	12.2386	36	1.23047
10.2	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.2	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.2	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
10.2	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.2	sub-1	1	dev=local(1)	InInterests	358.067	12.2386	36	1.23047
10.2	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.2	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.2	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.2	sub-1	1	dev=local(1)	InData	0	0	0	0
10.2	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
10.2	leaf-1	0	dev[1]=net(0,1-5)	InInterests	358.333	12.2477	36	1.23047
10.2	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.2	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.2	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.2	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.2	leaf-1	0	dev[1]=net(0,1-5)	OutData	350	365.039	35	36.5039
10.2	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.2	leaf-1	1	dev=local(1)	OutInterests	358.333	12.2477	36	1.23047
10.2	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.2	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.2	leaf-1	1	dev=local(1)	InData	358.333	373.73	36	37.5469
10.2	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.2	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.2	acc-1	0	dev[5]=net(0,1-5)	OutInterests	358.323	12.2474	36	1.23047
10.2	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10.2	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.2	acc-1	0	dev[5]=net(0,1-5)	InData	350.064	365.106	35	36.5039
10.2	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.2	acc-1	2	dev[5]=net(2,5-7)	InInterests	358.323	12.2474	36	1.23047
10.2	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.2	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.2	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.2	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.2	acc-1	2	dev[5]=net(2,5-7)	OutData	350.064	365.106	35	36.5039
10.2	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.2	root	0	dev[7]=net(0,5-7)	OutInterests	358.067	12.2386	36	1.23047
10.2	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.2	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.2	root	0	dev[7]=net(0,5-7)	InData	351.6	366.708	35	36.5039
10.2	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.2	root	2	dev[7]=net(2,0-7)	InInterests	358.067	12.2386	36	1.23047
10.2	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.2	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.2	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.2	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.2	root	2	dev[7]=net(2,0-7)	OutData	351.6	366.708	35	36.5039
10.3	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.3	sub-1	0	dev[0]=net(0,0-7)	OutInterests	71.6133	2.44772	0	0
10.3	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.3	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.3	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
10.3	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.3	sub-1	1	dev=local(1)	InInterests	71.6133	2.44772	0	0
10.3	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.3	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.3	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.3	sub-1	1	dev=local(1)	InData	0	0	0	0
10.3	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
10.3	leaf-1	0	dev[1]=net(0,1-5)	InInterests	159.667	5.45735	11	0.375977
10.3	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.3	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.3	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.3	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.3	leaf-1	0	dev[1]=net(0,1-5)	OutData	158	164.789	11	11.4727
10.3	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.3	leaf-1	1	dev=local(1)	OutInterests	159.667	5.45735	11	0.375977
10.3	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.3	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.3	leaf-1	1	dev=local(1)	InData	159.667	166.527	11	11.4727
10.3	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.3	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.3	acc-1	0	dev[5]=net(0,1-5)	OutInterests	103.665	3.54322	4	0.136719
10.3	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10.3	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.3	acc-1	0	dev[5]=net(0,1-5)	InData	350.013	365.052	35	36.5039
10.3	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.3	acc-1	2	dev[5]=net(2,5-7)	InInterests	103.665	3.54322	4	0.136719
10.3	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.3	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.3	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.3	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.3	acc-1	2	dev[5]=net(2,5-7)	OutData	350.013	365.052	35	36.5039
10.3	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.3	root	0	dev[7]=net(0,5-7)	OutInterests	71.6134	2.44772	0	0
10.3	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.3	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.3	root	0	dev[7]=net(0,5-7)	InData	350.32	365.373	35	36.5039
10.3	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.3	root	2	dev[7]=net(2,0-7)	InInterests	71.6134	2.44772	0	0
10.3	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.3	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.3	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.3	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.3	root	2	dev[7]=net(2,0-7)	OutData	350.32	365.373	35	36.5039
10.4	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.4	sub-1	0	dev[0]=net(0,0-7)	OutInterests	278.323	9.51298	33	1.12793
10.4	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.4	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.4	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
10.4	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.4	sub-1	1	dev=local(1)	InInterests	278.323	9.51298	33	1.12793
10.4	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.4	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.4	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.4	sub-1	1	dev=local(1)	InData	0	0	0	0
10.4	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
10.4	leaf-1	0	dev[1]=net(0,1-5)	InInterests	207.933	7.1071	22	0.751953
10.4	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.4	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.4	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.4	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.4	leaf-1	0	dev[1]=net(0,1-5)	OutData	207.6	216.52	22	22.9453
10.4	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.4	leaf-1	1	dev=local(1)	OutInterests	199.933	6.83366	21	0.717773
10.4	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.4	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.4	leaf-1	1	dev=local(1)	InData	199.933	208.524	21	21.9023
10.4	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.4	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.4	acc-1	0	dev[5]=net(0,1-5)	OutInterests	252.733	8.63833	29	0.991211
10.4	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10.4	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.4	acc-1	0	dev[5]=net(0,1-5)	InData	350.003	365.042	35	36.5039
10.4	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.4	acc-1	2	dev[5]=net(2,5-7)	InInterests	252.733	8.63833	29	0.991211
10.4	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.4	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.4	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.4	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.4	acc-1	2	dev[5]=net(2,5-7)	OutData	350.003	365.042	35	36.5039
10.4	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.4	root	0	dev[7]=net(0,5-7)	OutInterests	278.323	9.51298	33	1.12793
10.4	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.4	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.4	root	0	dev[7]=net(0,5-7)	InData	350.064	365.106	35	36.5039
10.4	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.4	root	2	dev[7]=net(2,0-7)	InInterests	278.323	9.51298	33	1.12793
10.4	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.4	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.4	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.4	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.4	root	2	dev[7]=net(2,0-7)	OutData	350.064	365.106	35	36.5039
10.5	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.5	sub-1	0	dev[0]=net(0,0-7)	OutInterests	343.665	11.7463	36	1.23047
10.5	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.5	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.5	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
10.5	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.5	sub-1	1	dev=local(1)	InInterests	343.665	11.7463	36	1.23047
10.5	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.5	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.5	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.5	sub-1	1	dev=local(1)	InData	0	0	0	0
10.5	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
10.5	leaf-1	0	dev[1]=net(0,1-5)	InInterests	329.587	11.2652	36	1.23047
10.5	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.5	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.5	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.5	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.5	leaf-1	0	dev[1]=net(0,1-5)	OutData	329.52	343.679	36	37.5469
10.5	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.5	leaf-1	1	dev=local(1)	OutInterests	327.987	11.2105	36	1.23047
10.5	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.5	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.5	leaf-1	1	dev=local(1)	InData	327.987	342.08	36	37.5469
10.5	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.5	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.5	acc-1	0	dev[5]=net(0,1-5)	OutInterests	338.547	11.5714	36	1.23047
10.5	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
